name,path,split,family_id,archetype,family_origin,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,layout,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,static_difficulty_score,ally_composition,enemy_composition,sha256
r2g_train_1126,configs/train/r2g_train_1126.json,train,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,general_v2,False,10,medium,12.6672,NARROW,split,narrow_cross_gate,5,9,775,600,1.2917,moderate_advantage,0.151515,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 1}","{""MARAUDER"": 3, ""MARINE"": 6}",41a4c3c6abedeed7e2bfe641533031a1564b0a98e40ad94c6de5b13d5dc510f0
r2g_train_1127,configs/train/r2g_train_1127.json,train,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,general_v2,False,11,far,17.061,SIMPLE,staggered,horizontal,5,9,775,600,1.2917,moderate_advantage,0.151515,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 1}","{""MARAUDER"": 3, ""MARINE"": 6}",f78c648ea693fb746a462cb9bf9ecca55db7452e41f8fdd156f43dd4a18d96a2
r2g_train_1128,configs/train/r2g_train_1128.json,train,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,general_v2,False,12,far,17.1557,SIMPLE,type_split,horizontal,5,9,775,600,1.2917,moderate_advantage,0.151515,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 1}","{""MARAUDER"": 3, ""MARINE"": 6}",9730c59a3fb10690232ba0588aadc18e72c7227954a409aeb108771c2d45db45
r2g_train_1129,configs/train/r2g_train_1129.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,1,immediate,5.3969,NARROW,compact,narrow_same_side,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",d769a959536ddbc2f631754030ce7c4d35f081f192e232b86900c507df98e110
r2g_train_1130,configs/train/r2g_train_1130.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,2,immediate,5.3633,OCTAGON,split,diag_up,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",46d38a134d16498254612938802e014bcf9ada90897eb2139383393086eeb032
r2g_train_1131,configs/train/r2g_train_1131.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,3,immediate,5.541,SIMPLE,staggered,horizontal,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",d457ae46260b619653118f2b6d3cfc6aac53a2a4bbac190c36027d7f5caaae3d
r2g_train_1132,configs/train/r2g_train_1132.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,4,near,8.9159,NARROW,type_split,narrow_same_side,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",7da02e79adaf05e41688f276cc63d43751439e61fa0e2044ef1f308ed61597c2
r2g_train_1133,configs/train/r2g_train_1133.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,5,near,8.9374,OCTAGON,compact,vertical,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",7be08e6d2a7039024e634de75ae5f690f1f3865ca5e147b5df75e5b3047ec0c1
r2g_train_1134,configs/train/r2g_train_1134.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,6,near,8.822,OCTAGON,split,diag_down,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",3fc13a1a82337fa73fe51a2c4784eaf809b6754219191123d3a67c77e3e46e1c
r2g_train_1135,configs/train/r2g_train_1135.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,7,near,8.9205,NARROW,staggered,narrow_same_side,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",0a54586981fba54c3f3d21e755209b7754ad28f3fe1e051fd6d57c39922d6c0f
r2g_train_1136,configs/train/r2g_train_1136.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,8,medium,12.6422,SIMPLE,type_split,horizontal,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",96bbda9a04ded466e8f1e43d5c0f9ab0d54aa0752a16aef3f5b33708a46640f6
r2g_train_1137,configs/train/r2g_train_1137.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,9,medium,12.7944,OCTAGON,compact,diag_up,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",50e6caab3a61cbf5fe4c5a11691d84de011bfea5be595478ac76ee53e5149c59
r2g_train_1138,configs/train/r2g_train_1138.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,10,medium,12.8153,NARROW,split,narrow_cross_gate,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",de6c2d856c93c8d9bfdd7acb033c66ba673a943279623e87ea5021879938cb27
r2g_train_1139,configs/train/r2g_train_1139.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,11,far,17.1523,SIMPLE,staggered,horizontal,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",4c021c180dabf6f107d94f1ed78c02518086daddcfbd4e632a508a4fe44c6153
r2g_train_1140,configs/train/r2g_train_1140.json,train,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,general_v2,False,12,far,17.0745,SIMPLE,type_split,horizontal,7,9,975,650,1.5,strong_advantage,0.0,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 4, ""MARINE"": 5}",bbfe17391445d34ef94bb3a34d4678e21c3b6e24f43c91916acbc32e0f2d9817
r2g_train_1141,configs/train/r2g_train_1141.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,1,immediate,5.486,NARROW,compact,narrow_same_side,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",2959e2cf3f46f766c92569af7beb82b4f33cb7bd18895293e0f4aa763d245a45
r2g_train_1142,configs/train/r2g_train_1142.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,2,immediate,5.5736,OCTAGON,split,diag_up,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",2919ab3bee071cab4eec85f166e8c13ed86e566e6d49b1c8e66f213f08cef1fb
r2g_train_1143,configs/train/r2g_train_1143.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,3,immediate,5.4102,SIMPLE,staggered,horizontal,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",69f370e635b373e9d3a556dc790b365c0679de75b7473d8e505c24d1db86b95f
r2g_train_1144,configs/train/r2g_train_1144.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,4,near,8.6416,NARROW,type_split,narrow_same_side,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",5029ca981a48e9cbd60c18baba54b4de1962514a65158da625a006ad0961fbf9
r2g_train_1145,configs/train/r2g_train_1145.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,5,near,8.8668,OCTAGON,compact,vertical,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",7860bf0db2820695aacc65f37aa8254391c664986b61a5c04b18613e850eeef4
r2g_train_1146,configs/train/r2g_train_1146.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,6,near,8.8254,OCTAGON,split,diag_down,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",53421b680aa73663cb25b0cb72f198360d2f50c9f314a548a2af770214bca83d
r2g_train_1147,configs/train/r2g_train_1147.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,7,near,8.6616,NARROW,staggered,narrow_same_side,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",262271090b6fbfb082774215487abf15ad4145d1ec93863d55b4e13cf04d2301
r2g_train_1148,configs/train/r2g_train_1148.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,8,medium,12.6589,SIMPLE,type_split,horizontal,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",0e8ffcf742a7a19776ecf46ecc53b7bd093e331b084bd3530159ea5383840bf8
r2g_train_1149,configs/train/r2g_train_1149.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,9,medium,12.9943,OCTAGON,compact,diag_up,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",2be82ae7065a9d65405e91a5b2fdfbe91ac0fc4f12f6af253b86c326b0c95d63
r2g_train_1150,configs/train/r2g_train_1150.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,10,medium,12.7904,NARROW,split,narrow_cross_gate,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",e0003683fd03b33cc6c6e81a47b54c492b14f309bbb940643966dae1ce3267bc
r2g_train_1151,configs/train/r2g_train_1151.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,11,far,16.9087,SIMPLE,staggered,horizontal,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",9aaff4616eb3a22827b1467680db96f9e0aa7b5e374804bda5f3dffe85b350cc
r2g_train_1152,configs/train/r2g_train_1152.json,train,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,general_v2,False,12,far,16.982,SIMPLE,type_split,horizontal,3,4,250,250,1.0,balanced,0.681818,"{""MARAUDER"": 2, ""MARINE"": 1}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 3}",ffdea014338d623f233a96740ce5db6f195520669a703b4e031d33016fea8b42
r2g_train_1153,configs/train/r2g_train_1153.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,1,immediate,5.2561,NARROW,compact,narrow_same_side,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",ebf73b3fcb0b2b2c90ec03c934de747b355fb9b7fdb74112b11d5c628d164074
r2g_train_1154,configs/train/r2g_train_1154.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,2,immediate,5.233,OCTAGON,split,diag_up,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",f6dc4e1c81c5351acf1500c43fbdc7cb0ff755df838c3e03f7606ca32052fe93
r2g_train_1155,configs/train/r2g_train_1155.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,3,immediate,5.5468,SIMPLE,staggered,horizontal,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",34e41ecbce62db3c26b2f07e521485f28abccfda3800ea744a18a15adc1b36ef
r2g_train_1156,configs/train/r2g_train_1156.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,4,near,8.7091,NARROW,type_split,narrow_same_side,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",4fa7ecda78796b8d5fbf994b0ecb28f24adc52a873a76d6abdbdd64341ec172c
r2g_train_1157,configs/train/r2g_train_1157.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,5,near,8.6263,OCTAGON,compact,vertical,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",32b7e23a354a4e93b4bbc34b5fb7f4cbfdb1037a319a8e8be8a066648a604d47
r2g_train_1158,configs/train/r2g_train_1158.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,6,near,8.8761,OCTAGON,split,diag_down,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",a18c1662448e59ad7fb5e4e874d5b3bb02486be66515481d3d2c26f51ebd0def
r2g_train_1159,configs/train/r2g_train_1159.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,7,near,8.9289,NARROW,staggered,narrow_same_side,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",ad31ca04bb98a5cb54cdea3aac04d5b9d33f64126f9a22f1d198adda5c695f85
r2g_train_1160,configs/train/r2g_train_1160.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,8,medium,12.9831,SIMPLE,type_split,horizontal,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",6af36c9c4e0816c56c2c5bb6a718b37e9f73a980a0b03d99aa68f8e5aa0e3598
r2g_train_1161,configs/train/r2g_train_1161.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,9,medium,12.7049,OCTAGON,compact,diag_up,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",d26ca8a4ff18058a84a0fb7a6e273b4c139737532b2c39798acb651f80c7c4d2
r2g_train_1162,configs/train/r2g_train_1162.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,10,medium,12.9045,NARROW,split,narrow_cross_gate,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",d2327c72d4341a04b28edaa03528cad143a447fbde82f9334fed75387fb4d63a
r2g_train_1163,configs/train/r2g_train_1163.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,11,far,17.0532,SIMPLE,staggered,horizontal,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",b821c82d600392ad2bdd6cb84303f1e3a85c420d59824f11890514356de42b36
r2g_train_1164,configs/train/r2g_train_1164.json,train,gen_bio_vs_spine_swarm_02,bio_vs_spine_swarm,general_v2,False,12,far,16.8235,SIMPLE,type_split,horizontal,6,5,450,425,1.0588,balanced,0.574866,"{""MARAUDER"": 3, ""MARINE"": 3}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 3}",d91d5f950a89734df106d609e8eab999ba9178f4826e0b54f6cdb158bffd2399
r2g_train_1165,configs/train/r2g_train_1165.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,1,immediate,5.3271,NARROW,compact,narrow_same_side,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",99492dcac09511ee85f8cfd24fdc2bf7fd283177df045db23c8026ad34890ce3
r2g_train_1166,configs/train/r2g_train_1166.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,2,immediate,5.5187,OCTAGON,split,diag_up,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",2646de2b22d14352c3c0fd00872d60137b952ce337902ea32e21f3e8ad3edf2a
r2g_train_1167,configs/train/r2g_train_1167.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,3,immediate,5.2696,SIMPLE,staggered,horizontal,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",b9bfb01d268ce90fb7b98f177c1b568c3eace8df93b95d07f3607107043675dc
r2g_train_1168,configs/train/r2g_train_1168.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,4,near,8.6301,NARROW,type_split,narrow_same_side,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",d9098319a45bdf34f379e243f7e3980e5f5696c905fdf4bc7b6c0c281636677f
r2g_train_1169,configs/train/r2g_train_1169.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,5,near,8.993,OCTAGON,compact,vertical,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",bf1fa7d3d3040b9ab10b9b1cab244b5356fd790ffe447d9f116322477e61e36b
r2g_train_1170,configs/train/r2g_train_1170.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,6,near,8.6286,OCTAGON,split,diag_down,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",3c8a1a0c7bcd8febdc5bd7f9ce47ab1dc5754c709b092d8e0ae23b103960dd31
r2g_train_1171,configs/train/r2g_train_1171.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,7,near,8.9388,NARROW,staggered,narrow_same_side,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",73d9afda4964b3659c459d63b689d39b5520831503e11cac525b2fd13ff4414d
r2g_train_1172,configs/train/r2g_train_1172.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,8,medium,12.976,SIMPLE,type_split,horizontal,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",70e61647247d4cc947411f228e1f65eb56d352a77bc6c2a50dee302d682e0834
r2g_train_1173,configs/train/r2g_train_1173.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,9,medium,12.8877,OCTAGON,compact,diag_up,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",4ab8d6a4e4611fecc4c937545897e5de18ad0554ff79d95435c240c83b868fd5
r2g_train_1174,configs/train/r2g_train_1174.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,10,medium,12.9762,NARROW,split,narrow_cross_gate,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",3c05e49c97b9b8de64c9e55fd394ebb2b54d58c32ad589766d6261daccf32737
r2g_train_1175,configs/train/r2g_train_1175.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,11,far,17.0357,SIMPLE,staggered,horizontal,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",2925a7a7052aabb817dffac5712d23c7d087be6eb0084ec2180545b13dd44bd9
r2g_train_1176,configs/train/r2g_train_1176.json,train,gen_bio_vs_spine_swarm_03,bio_vs_spine_swarm,general_v2,False,12,far,17.0733,SIMPLE,type_split,horizontal,6,6,350,300,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 1, ""MARINE"": 5}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 5}",cb05224642e3b82a34ebc699a4f22506a547917ab587d58f44060b36f24d532e
r2g_train_1177,configs/train/r2g_train_1177.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,1,immediate,5.4466,NARROW,compact,narrow_same_side,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",333a0d855fcf65006e3fb6f10d8263ee40f7ce5941c115be950570c66ca0a9f9
r2g_train_1178,configs/train/r2g_train_1178.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,2,immediate,5.3633,OCTAGON,split,diag_up,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",b5a247ba631eac69a2e4b87b64979a57ec9805a9758f20696aaaebf7db7e51ea
r2g_train_1179,configs/train/r2g_train_1179.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,3,immediate,5.5396,SIMPLE,staggered,horizontal,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",ff947a7618811c478a0c531152eff604313273c9b2f5ff845be10b645a41ff0a
r2g_train_1180,configs/train/r2g_train_1180.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,4,near,8.6496,NARROW,type_split,narrow_same_side,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",ba7563c07f9d32f145e799eee75627374fbcdcb337d4b4c6de28147611eecf17
r2g_train_1181,configs/train/r2g_train_1181.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,5,near,8.6476,OCTAGON,compact,vertical,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",60f9798eb7d2f5223bd3f040b77281eac62b7f30642e2dfc5649666440461b4d
r2g_train_1182,configs/train/r2g_train_1182.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,6,near,8.9236,OCTAGON,split,diag_down,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",6f194fab67c1bf49ea489ad44916b712920386b5a569d5ad31516417e16c7e5b
r2g_train_1183,configs/train/r2g_train_1183.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,7,near,8.834,NARROW,staggered,narrow_same_side,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",ab25ec4179e5adf8390c3734edf299977aa6af30e3fbc00587b9b38f9be2e3da
r2g_train_1184,configs/train/r2g_train_1184.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,8,medium,12.9119,SIMPLE,type_split,horizontal,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",800977c0e497d23a1a839451b051d72f304579da98f2133ef1486eef165c9d2e
r2g_train_1185,configs/train/r2g_train_1185.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,9,medium,12.7429,OCTAGON,compact,diag_up,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",f0fd7e7c18c8abc90d26d0e4ea5e5ec9fdadf4cac2ff592492127644955b3c81
r2g_train_1186,configs/train/r2g_train_1186.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,10,medium,12.8684,NARROW,split,narrow_cross_gate,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",97ef96c0398b7930856eedb0bf0a34c644853b27a97cb69a77632215b5de65f1
r2g_train_1187,configs/train/r2g_train_1187.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,11,far,16.8662,SIMPLE,staggered,horizontal,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",db2728fb99659718a5b4c5b5c5ada0c8727d21ecf301fcae5fe323b4c52a1db2
r2g_train_1188,configs/train/r2g_train_1188.json,train,gen_bio_vs_spine_swarm_04,bio_vs_spine_swarm,general_v2,False,12,far,16.8245,SIMPLE,type_split,horizontal,8,6,600,450,1.3333,moderate_advantage,0.075758,"{""MARAUDER"": 4, ""MARINE"": 4}","{""SPINE_CRAWLER"": 2, ""ZERGLING"": 4}",dccebc21ea5897ad4fbf2d98d32001b6bba0b31eac83cee6f4c847deacc13da3
r2g_train_1189,configs/train/r2g_train_1189.json,train,gen_bio_vs_spine_swarm_05,bio_vs_spine_swarm,general_v2,False,1,immediate,5.5073,NARROW,compact,narrow_same_side,8,7,500,325,1.5385,strong_advantage,0.0,"{""MARAUDER"": 2, ""MARINE"": 6}","{""SPINE_CRAWLER"": 1, ""ZERGLING"": 6}",1f8f9eccddd15bc2c94a9efb946335b2eeb71b6f5b82d92c1eff13f9cf539a95
